word,words_total_appear_in_group,words_total_in_group_without_stop_words,words_total_in_group_with_stop_words
refeicao,24,324979,395083
refeicoesum,1,324979,395083
refeito,1,324979,395083
refem,8,324979,395083
referencia,108,324979,395083
referendar,5,324979,395083
referent,25,324979,395083
referes,8,324979,395083
referindos,5,324979,395083
referir,69,324979,395083
referius,1,324979,395083
refilmagem,1,324979,395083
refinar,6,324979,395083
refinaria,3,324979,395083
reflet,6,324979,395083
refletida,3,324979,395083
refletir,10,324979,395083
refletiram,1,324979,395083
refletirem,1,324979,395083
reflexao,6,324979,395083
reflexivo,1,324979,395083
reflexo,7,324979,395083
reflita,5,324979,395083
reflorestar,2,324979,395083
refogar,1,324979,395083
reforcar,51,324979,395083
reforcovacina,1,324979,395083
reformar,85,324979,395083
reformatorio,1,324979,395083
reformular,1,324979,395083
refrescar,3,324979,395083
refrigeracao,2,324979,395083
refrigerant,9,324979,395083
refugiar,4,324979,395083
refugio,3,324979,395083
refugir,1,324979,395083
refutar,19,324979,395083
regalar,1,324979,395083
regalia,3,324979,395083
regar,2,324979,395083
regatar,8,324979,395083
regencia,1,324979,395083
reger,1,324979,395083
regi,1,324979,395083
regiao,185,324979,395083
regiaoess,1,324979,395083
regim,49,324979,395083
regiment,1,324979,395083
regimentar,1,324979,395083
regin,1,324979,395083
regina,37,324979,395083
reginaldo,3,324979,395083
region,33,324979,395083
registar,2,324979,395083
registrador,3,324979,395083
registrala,1,324979,395083
registrar,489,324979,395083
registro,44,324979,395083
rego,1,324979,395083
regramento,1,324979,395083
regrar,80,324979,395083
regredir,3,324979,395083
regressar,3,324979,395083
regret,1,324979,395083
regulacao,2,324979,395083
regulador,8,324979,395083
regulamentacao,5,324979,395083
regulamentar,14,324979,395083
regular,17,324979,395083
regularidad,6,324979,395083
regularizacao,1,324979,395083
regularment,9,324979,395083
regulatoria,2,324979,395083
regulatorio,3,324979,395083
regurgitar,1,324979,395083
rei,47,324979,395083
reich,1,324979,395083
reiko,1,324979,395083
reinalacao,1,324979,395083
reinaldo,4,324979,395083
reinar,38,324979,395083
reincidencia,1,324979,395083
reincident,1,324979,395083
reiner,1,324979,395083
reinfeccao,2,324979,395083
reiniciar,5,324979,395083
reinicio,2,324979,395083
reiteradament,2,324979,395083
reiterar,24,324979,395083
reitor,4,324979,395083
reivindicar,43,324979,395083
rejeicao,7,324979,395083
rejeitar,15,324979,395083
rejeito,7,324979,395083
relacionalo,1,324979,395083
relacionamento,13,324979,395083
relacionar,75,324979,395083
relampago,5,324979,395083
relancar,1,324979,395083
relat,16,324979,395083
relatar,66,324979,395083
relativament,4,324979,395083
relativizar,1,324979,395083
relativo,9,324979,395083
relato,24,324979,395083
relatoria,4,324979,395083
relatorio,51,324979,395083
relaxar,6,324979,395083
rele,3,324979,395083
releas,1,324979,395083
relembrar,11,324979,395083
relevancia,3,324979,395083
relevant,10,324979,395083
religiao,20,324979,395083
religio,1,324979,395083
religiosament,3,324979,395083
religioso,29,324979,395083
religiosocivilmilitar,1,324979,395083
reliquia,1,324979,395083
relocado,1,324979,395083
relogio,16,324979,395083
reluzent,1,324979,395083
relvar,1,324979,395083
remanejado,1,324979,395083
remanejamento,2,324979,395083
remanescent,1,324979,395083
rematricula,1,324979,395083
remdesivir,3,324979,395083
remediaro,1,324979,395083
remedio,133,324979,395083
remedioandri,1,324979,395083
remedionao,1,324979,395083
remessar,6,324979,395083
remet,5,324979,395083
remetent,1,324979,395083
remir,2,324979,395083
remissao,1,324979,395083
remitas,1,324979,395083
remocao,6,324979,395083
remodelagem,1,324979,395083
remontar,1,324979,395083
remorso,1,324979,395083
remoto,5,324979,395083
remov,28,324979,395083
removido,7,324979,395083
remuneracao,5,324979,395083
remunerar,9,324979,395083
renac,4,324979,395083
renada,1,324979,395083
renal,7,324979,395083
renan,34,324979,395083
renaniapalatinado,1,324979,395083
renansabiadetudo,2,324979,395083
renasc,5,324979,395083
renascimento,1,324979,395083
renata,15,324979,395083
renato,15,324979,395083
render,83,324979,395083
rendido,1,324979,395083
rendimento,2,324979,395083
renegad,1,324979,395083
renegadono,1,324979,395083
renegar,1,324979,395083
renegociar,1,324979,395083
renew,1,324979,395083
renildo,2,324979,395083
renminbi,1,324979,395083
renner,9,324979,395083
renom,2,324979,395083
renomada,1,324979,395083
renomado,3,324979,395083
renomear,1,324979,395083
renovacao,9,324979,395083
renovar,17,324979,395083
rentabilidad,1,324979,395083
rentavel,1,324979,395083
renuncia,11,324979,395083
renunciar,23,324979,395083
renzo,1,324979,395083
reparacao,2,324979,395083
reparalo,1,324979,395083
reparar,11,324979,395083
reparo,1,324979,395083
reparticao,1,324979,395083
repartir,3,324979,395083
repass,19,324979,395083
repassandos,1,324979,395083
repassar,175,324979,395083
repassesprocurado,1,324979,395083
repatriar,1,324979,395083
repelent,1,324979,395083
repelir,1,324979,395083
repensar,2,324979,395083
repent,19,324979,395083
repentinament,6,324979,395083
repentino,1,324979,395083
repercussao,27,324979,395083
repercussaocondenado,1,324979,395083
repercutir,11,324979,395083
repertorio,1,324979,395083
repeticao,1,324979,395083
repetidament,8,324979,395083
repetir,53,324979,395083
repetitivo,1,324979,395083
repletar,9,324979,395083
repleto,1,324979,395083
replicacao,2,324979,395083
replicar,56,324979,395083
report,59,324979,395083
reportagem,191,324979,395083
reportar,10,324979,395083
reposicao,4,324979,395083
repositor,5,324979,395083
repositorio,2,324979,395083
repositorsalario,1,324979,395083
repost,1,324979,395083
repostagem,1,324979,395083
repostar,1,324979,395083
repousar,2,324979,395083
repovoar,1,324979,395083
repreend,2,324979,395083
repreensao,1,324979,395083
represalia,5,324979,395083
represar,3,324979,395083
representabolsonaro,1,324979,395083
representacao,10,324979,395083
representant,37,324979,395083
representantepessoa,1,324979,395083
representar,76,324979,395083
representativo,2,324979,395083
represo,4,324979,395083
repressao,3,324979,395083
repressivo,1,324979,395083
repressor,1,324979,395083
reprimir,12,324979,395083
repris,1,324979,395083
reproducao,4,324979,395083
reproducaocarol,1,324979,395083
reprodutivo,5,324979,395083
reprodutor,1,324979,395083
reproduzidoma,1,324979,395083
reproduzir,29,324979,395083
reproduziro,1,324979,395083
reprograma,1,324979,395083
reprovacao,1,324979,395083
reprovar,3,324979,395083
republicajair,1,324979,395083
republicano,121,324979,395083
republicanosrj,2,324979,395083
republicanossp,2,324979,395083
republicanossppara,1,324979,395083
republicapublicado,1,324979,395083
republicar,6,324979,395083
republico,165,324979,395083
repudiar,8,324979,395083
repudio,12,324979,395083
repugnant,3,324979,395083
repugnar,1,324979,395083
repulsivo,2,324979,395083
reputacao,10,324979,395083
requalificacao,1,324979,395083
requalificar,3,324979,395083
requer,8,324979,395083
requerent,1,324979,395083
requerido,1,324979,395083
requerimento,2,324979,395083
requiao,1,324979,395083
requintar,4,324979,395083
requisitar,2,324979,395083
requisito,10,324979,395083
resar,1,324979,395083
rescaldar,1,324979,395083
rescindir,1,324979,395083
rescisao,2,324979,395083
rescisorio,1,324979,395083
research,4,324979,395083
researchg,1,324979,395083
reservadosparaben,1,324979,395083
reservar,59,324979,395083
reservatorio,2,324979,395083
reservista,6,324979,395083
reset,4,324979,395083
resfriado,3,324979,395083
resfriar,14,324979,395083
resgatalo,1,324979,395083
resgatar,52,324979,395083
resguardar,5,324979,395083
residenci,5,324979,395083
residencia,36,324979,395083
resident,7,324979,395083
residir,9,324979,395083
residu,5,324979,395083
residuo,4,324979,395083
resinar,5,324979,395083
resistencia,11,324979,395083
resistent,9,324979,395083
resistir,21,324979,395083
resistiutom,1,324979,395083
resolucao,20,324979,395083
resolutivo,2,324979,395083
resolv,77,324979,395083
resolvido,1,324979,395083
resort,9,324979,395083
respaldar,4,324979,395083
respectivament,7,324979,395083
respectivo,14,324979,395083
respeitador,1,324979,395083
respeitaladescansa,1,324979,395083
respeitar,135,324979,395083
respeitavel,1,324979,395083
respeito,1,324979,395083
respeitoatodasvitima,1,324979,395083
respeitonetflix,1,324979,395083
respeitoo,2,324979,395083
respiracao,29,324979,395083
respiracaoo,1,324979,395083
respirador,34,324979,395083
respirar,51,324979,395083
respirarno,1,324979,395083
respiratoriacuba,1,324979,395083
respiratoriasno,1,324979,395083
respiratorio,56,324979,395083
respiravel,1,324979,395083
respiri,2,324979,395083
respiridina,1,324979,395083
resplandec,2,324979,395083
respond,174,324979,395083
respondent,1,324979,395083
respondeubolsonaro,1,324979,395083
respondido,2,324979,395083
responsabilidad,46,324979,395083
responsabilizalo,2,324979,395083
responsabilizar,20,324979,395083
responsar,1,324979,395083
responsavel,140,324979,395083
respostar,90,324979,395083
ressa,1,324979,395083
ressaltar,29,324979,395083
ressaltes,1,324979,395083
ressalvar,5,324979,395083
ressarcimento,3,324979,395083
ressarcir,1,324979,395083
ressentimento,1,324979,395083
ressurgimento,1,324979,395083
ressurgir,2,324979,395083
ressurreicao,1,324979,395083
ressuscitacao,2,324979,395083
ressuscitar,5,324979,395083
restabelec,2,324979,395083
restabelecido,2,324979,395083
restabelecimento,1,324979,395083
restant,17,324979,395083
restantes1,1,324979,395083
restantes2,1,324979,395083
restar,51,324979,395083
restaum,1,324979,395083
restauracao,7,324979,395083
restaurant,52,324979,395083
restaurar,5,324979,395083
restituicao,1,324979,395083
restituir,1,324979,395083
resto,9,324979,395083
restricao,44,324979,395083
restringindolh,1,324979,395083
restringir,10,324979,395083
restritivo,14,324979,395083
restrito,9,324979,395083
resultado,1,324979,395083
resultant,1,324979,395083
resultar,281,324979,395083
resumilo,1,324979,395083
resumir,22,324979,395083
reta,5,324979,395083
retal,1,324979,395083
retalhar,1,324979,395083
retaliacao,5,324979,395083
retangular,1,324979,395083
retangulo,1,324979,395083
retardar,6,324979,395083
retenc,1,324979,395083
retencao,3,324979,395083
reter,2,324979,395083
retiradosbasta,1,324979,395083
retirala,1,324979,395083
retiralo,3,324979,395083
retirar,187,324979,395083
retirarparaben,2,324979,395083
retirous,1,324979,395083
retirouseimediatament,1,324979,395083
reto,2,324979,395083
retomar,20,324979,395083
retorc,1,324979,395083
retorico,4,324979,395083
retornar,34,324979,395083
retrair,1,324979,395083
retransmitir,3,324979,395083
retratar,28,324979,395083
retratil,1,324979,395083
retrato,1,324979,395083
retribuir,1,324979,395083
retroagir,2,324979,395083
retroativament,1,324979,395083
retroced,2,324979,395083
retrocesso,4,324979,395083
retroescavadeira,3,324979,395083
retroescavadeiraum,1,324979,395083
retrospectivo,4,324979,395083
retrucar,1,324979,395083
rett,2,324979,395083
retuit,10,324979,395083
retuitada,1,324979,395083
retuitado,1,324979,395083
retuitaram,1,324979,395083
retweet,2,324979,395083
reu,24,324979,395083
reumatico,1,324979,395083
reumatismo,1,324979,395083
reumatologia,2,324979,395083
reuniao,101,324979,395083
reuniaoassim,2,324979,395083
reunir,62,324979,395083
reunius,2,324979,395083
reuter,9,324979,395083
reutiliz,2,324979,395083
reutilizado,3,324979,395083
reutilizavel,3,324979,395083
rev0lta,1,324979,395083
revanch,1,324979,395083
reveillon,7,324979,395083
revelacao,11,324979,395083
revelacoeso,1,324979,395083
reveladoju,1,324979,395083
revelador,1,324979,395083
revelar,142,324979,395083
revelir,2,324979,395083
revend,1,324979,395083
rever,2,324979,395083
reverberar,1,324979,395083
reversao,1,324979,395083
reversapela,2,324979,395083
reverso,91,324979,395083
revert,15,324979,395083
revertela,1,324979,395083
revidar,3,324979,395083
revindicar,1,324979,395083
revirar,1,324979,395083
revisao,15,324979,395083
revisar,14,324979,395083
revistar,9,324979,395083
revistinha,2,324979,395083
revistinhaspara,1,324979,395083
revisto,116,324979,395083
reviv,1,324979,395083
revoar,1,324979,395083
revodiccion,1,324979,395083
revogacao,3,324979,395083
revogar,12,324979,395083
revoltant,8,324979,395083
revoltar,26,324979,395083
revolto,17,324979,395083
revolucao,14,324979,395083
revolucao23,1,324979,395083
revolucion,1,324979,395083
revolucionar,1,324979,395083
revolucionario,12,324979,395083
revolucionarioa,1,324979,395083
revolushow,1,324979,395083
revolv,3,324979,395083
rex,2,324979,395083
rey,2,324979,395083
rezar,16,324979,395083
rezend,3,324979,395083
rfid,1,324979,395083
rg,1,324979,395083
rh,2,324979,395083
rhesu,1,324979,395083
rhovald,3,324979,395083
rhp,1,324979,395083
rhuan,4,324979,395083
ri,1,324979,395083
riachuelo,11,324979,395083
riad,1,324979,395083
rias,1,324979,395083
riba,2,324979,395083
ribeirao,11,324979,395083
ribeiraopretano,3,324979,395083
ribeirinhasmorava,1,324979,395083
ribeirinho,1,324979,395083
ribeiro,24,324979,395083
ribonucleico,2,324979,395083
ribossomo,3,324979,395083
ricar,2,324979,395083
ricardo,51,324979,395083
riccardo,1,324979,395083
richa,1,324979,395083
richard,5,324979,395083
richmond,2,324979,395083
richthofen,2,324979,395083
ricino,1,324979,395083
rick,5,324979,395083
rico,63,324979,395083
ridicularizar,4,324979,395083
ridiculo,9,324979,395083
ridiculofoi,1,324979,395083
ridiculossaida,1,324979,395083
riedi,2,324979,395083
rieu,1,324979,395083
right,2,324979,395083
rigida,3,324979,395083
rigidament,1,324979,395083
rigidez,1,324979,395083
rigido,16,324979,395083
rigor,9,324979,395083
rigorosament,3,324979,395083
rigoroso,6,324979,395083
rim,11,324979,395083
rimar,1,324979,395083
rincao,1,324979,395083
ringo,1,324979,395083
rinit,1,324979,395083
rio,16,324979,395083
rio20,1,324979,395083
riodejaneiroinforma,1,324979,395083
riodejaneiroinformarpro,1,324979,395083
riodurant,1,324979,395083
rioja,2,324979,395083
rioniteroi,2,324979,395083
riosao,1,324979,395083
riqueza,17,324979,395083
rir,591,324979,395083
risada,3,324979,395083
riscar,160,324979,395083
risch,1,324979,395083
risco,28,324979,395083
riscobeneficio,1,324979,395083
rishon,1,324979,395083
riso,3,324979,395083
rispido,2,324979,395083
rita,5,324979,395083
ritmar,8,324979,395083
ritmista,1,324979,395083
rito,4,324979,395083
ritual,2,324979,395083
rival,7,324979,395083
rivalidad,1,324979,395083
rivalnota,1,324979,395083
rivalxuxa,1,324979,395083
river,8,324979,395083
riverton,1,324979,395083
rizoli,3,324979,395083
rizzutti,1,324979,395083
rj,50,324979,395083
rj1,1,324979,395083
rja,1,324979,395083
rjtv,4,324979,395083
rl,1,324979,395083
rn,21,324979,395083
rna,14,324979,395083
rnnosso,1,324979,395083
ro,4,324979,395083
road,1,324979,395083
rob,2,324979,395083
robert,13,324979,395083
roberto,66,324979,395083
robo,46,324979,395083
robor,1,324979,395083
robot,2,324979,395083
robotico,2,324979,395083
robson,10,324979,395083
robspn,1,324979,395083
robusto,5,324979,395083
rocadeiro,5,324979,395083
rocar,6,324979,395083
roch,2,324979,395083
rocha,24,324979,395083
rocher,2,324979,395083
rochest,2,324979,395083
rochoso,1,324979,395083
rocinha,2,324979,395083
rock,10,324979,395083
rockefel,3,324979,395083
rockliv,1,324979,395083
rodap,2,324979,395083
rodar,29,324979,395083
roddick,4,324979,395083
rodear,3,324979,395083
rodeio,1,324979,395083
rodizio,10,324979,395083
rodoanel,1,324979,395083
rodoferroviario,1,324979,395083
rodolfo,3,324979,395083
rodopiar,1,324979,395083
rodovia,51,324979,395083
rodoviario,24,324979,395083
rodrigar,121,324979,395083
rodriguez,5,324979,395083
rodrigueztarduchi,1,324979,395083
roer,2,324979,395083
rogar,1,324979,395083
roger,9,324979,395083
rogerio,6,324979,395083
rohingya,1,324979,395083
rohter,3,324979,395083
rojo,1,324979,395083
rolabosta,1,324979,395083
rolant,9,324979,395083
rolar,17,324979,395083
role,1,324979,395083
roleta,3,324979,395083
rolex,8,324979,395083
roll,1,324979,395083
rolo,4,324979,395083
roma,9,324979,395083
romaem,1,324979,395083
romanc,2,324979,395083
romancista,1,324979,395083
romano,4,324979,395083
romantico,1,324979,395083
romantizar,1,324979,395083
rombo,11,324979,395083
romenia,2,324979,395083
romeno,3,324979,395083
romero,1,324979,395083
romeu,6,324979,395083
romildo,1,324979,395083
romos,2,324979,395083
romper,11,324979,395083
rompido,1,324979,395083
rompimento,28,324979,395083
romulo,5,324979,395083
ron,4,324979,395083
ronadiho,1,324979,395083
ronald,4,324979,395083
ronaldinho,5,324979,395083
ronaldo,32,324979,395083
ronaldoomagnata,1,324979,395083
roncar,1,324979,395083
rondar,9,324979,395083
rondon,1,324979,395083
rondonbaleia,1,324979,395083
rondonia,21,324979,395083
rondonopoli,4,324979,395083
ronni,4,324979,395083
roper,1,324979,395083
roraima,11,324979,395083
roraimaa,1,324979,395083
rosa,4,324979,395083
rosaceo,1,324979,395083
rosal,1,324979,395083
rosana,6,324979,395083
rosangela,6,324979,395083
rosar,35,324979,395083
rosario,33,324979,395083
roscar,2,324979,395083
roscosmo,2,324979,395083
roseau,1,324979,395083
roshan,1,324979,395083
rosim,1,324979,395083
rosin,1,324979,395083
rossel,3,324979,395083
rossetti,1,324979,395083
rossi,3,324979,395083
rostir,67,324979,395083
rosto,10,324979,395083
rotacao,4,324979,395083
rotari,3,324979,395083
rotatorio,1,324979,395083
rotaviru,1,324979,395083
roteiro,1,324979,395083
rothbard,1,324979,395083
rother,1,324979,395083
rothschild,3,324979,395083
rotina,18,324979,395083
rotineirament,2,324979,395083
rotineiro,2,324979,395083
roto,6,324979,395083
rotular,1,324979,395083
rotulo,3,324979,395083
rouan,1,324979,395083
rouanet,34,324979,395083
roubalheira,4,324979,395083
roubar,108,324979,395083
roubara,1,324979,395083
roubo,3,324979,395083
rouco,1,324979,395083
rounat,1,324979,395083
round,3,324979,395083
roupagem,2,324979,395083
roupar,67,324979,395083
roussef,1,324979,395083
rousseff,53,324979,395083
rousseffbanco,1,324979,395083
rover,9,324979,395083
roxana,1,324979,395083
roxo,5,324979,395083
roya,2,324979,395083
royal,2,324979,395083
royalti,1,324979,395083
rr,3,324979,395083
rrn,2,324979,395083
rs,17,324979,395083
rskkkkkk,1,324979,395083
rspor,1,324979,395083
rsr,1,324979,395083
rsrsr,3,324979,395083
rte,2,324979,395083
rtp,1,324979,395083
rtpcr,3,324979,395083
ru,9,324979,395083
ruaa,1,324979,395083
ruaapo,1,324979,395083
ruaentao,1,324979,395083
ruasversao,1,324979,395083
ruben,2,324979,395083
rubro,1,324979,395083
rude,2,324979,395083
rudi,2,324979,395083
rudolph,1,324979,395083
rufar,1,324979,395083
rugbi,1,324979,395083
ruidoso,1,324979,395083
ruim,35,324979,395083
ruim2,1,324979,395083
ruina,2,324979,395083
ruir,318,324979,395083
rumar,24,324979,395083
rumo,2,324979,395083
rumor,13,324979,395083
rupia,1,324979,395083
ruptura,2,324979,395083
rural,23,324979,395083
ruralista,2,324979,395083
ruralo,1,324979,395083
russeff,6,324979,395083
russia,47,324979,395083
russian,1,324979,395083
russo,47,324979,395083
russomanno,25,324979,395083
russomano,8,324979,395083
rutilar,5,324979,395083
ryan,5,324979,395083
s,441,324979,395083
s0e,1,324979,395083
s10,6,324979,395083
s21,17,324979,395083
s21a,1,324979,395083
s21sera,1,324979,395083
s21siga,1,324979,395083
s300,1,324979,395083
s76b,1,324979,395083
sa,16,324979,395083
saad,1,324979,395083
saba,1,324979,395083
sabado,76,324979,395083
sabao,17,324979,395083
sabatella,2,324979,395083
sabatinar,2,324979,395083
sabatino,10,324979,395083
sabedoria,3,324979,395083
sabemosversao,1,324979,395083
saben,1,324979,395083
sabero,1,324979,395083
sabes,4,324979,395083
sabesp,7,324979,395083
sabessempr,1,324979,395083
sabiama,1,324979,395083
sabiament,1,324979,395083
sabichao,1,324979,395083
sabidament,1,324979,395083
sabino,4,324979,395083
sabio,6,324979,395083
saboia,1,324979,395083
sabor,12,324979,395083
saborear,1,324979,395083
saboroso,1,324979,395083
sabotagem,11,324979,395083
sabotar,8,324979,395083
sabugi,1,324979,395083
sacanagem,9,324979,395083
sacanagemnao,1,324979,395083
sacanagemno,1,324979,395083
sacar,121,324979,395083
sacchetti,1,324979,395083
sacco,1,324979,395083
sacerdot,6,324979,395083
sach,4,324979,395083
saco,14,324979,395083
sacola,8,324979,395083
sacolinha,1,324979,395083
sacramentar,2,324979,395083
sacrificar,8,324979,395083
sacrificio,11,324979,395083
sacudir,6,324979,395083
sad,1,324979,395083
sader,1,324979,395083
sadico,2,324979,395083
sadio,4,324979,395083
saenz,2,324979,395083
safadao,1,324979,395083
safadesa,1,324979,395083
safadeza,7,324979,395083
safar,29,324979,395083
safatl,1,324979,395083
safra,4,324979,395083
sagdiyev,1,324979,395083
saginata,1,324979,395083
sagrar,7,324979,395083
saguao,1,324979,395083
saguaro,1,324979,395083
sahi,2,324979,395083
sahin,4,324979,395083
saidao,1,324979,395083
saidinha,1,324979,395083
saintloui,1,324979,395083
saintpierr,1,324979,395083
sair,357,324979,395083
saira,1,324979,395083
sairam,1,324979,395083
sairem,2,324979,395083
sakamoto,2,324979,395083
sakw,1,324979,395083
sal,17,324979,395083
sala,47,324979,395083
salacofr,1,324979,395083
salada,1,324979,395083
salafrario,3,324979,395083
salao,7,324979,395083
salari,11,324979,395083
salariar,9,324979,395083
salario,177,324979,395083
salariominimo,2,324979,395083
salariosera,1,324979,395083
salatino,1,324979,395083
salazar,1,324979,395083
saldanha,2,324979,395083
saldar,9,324979,395083
salem,2,324979,395083
salgar,5,324979,395083
salgema,1,324979,395083
salim,2,324979,395083
salino,1,324979,395083
salivar,9,324979,395083
sall,16,324979,395083
salmao,1,324979,395083
salmo,2,324979,395083
salomao,1,324979,395083
saltar,10,324979,395083
saltitant,1,324979,395083
salud,1,324979,395083
saludo,1,324979,395083
salutar,2,324979,395083
saluti,1,324979,395083
salvacao,5,324979,395083
salvador,44,324979,395083
salvadoro,1,324979,395083
salvadoruma,1,324979,395083
salvaguardar,1,324979,395083
salvalo,1,324979,395083
salvamento,2,324979,395083
salvar,122,324979,395083
salvars,1,324979,395083
salvavida,1,324979,395083
salvemademocracia,1,324979,395083
salvemno,1,324979,395083
salvini,1,324979,395083
salvo,37,324979,395083
salvoconduto,4,324979,395083
sam,2,324979,395083
samambaia,1,324979,395083
samaritano,6,324979,395083
sambar,14,324979,395083
sambista,1,324979,395083
sambodromo,2,324979,395083
sampaio,5,324979,395083
samsung,16,324979,395083
samu,6,324979,395083
samuel,4,324979,395083
san,4,324979,395083
sancao,11,324979,395083
sanch,1,324979,395083
sanchescontecnica,1,324979,395083
sanchezparec,1,324979,395083
sancho,1,324979,395083
sancionar,18,324979,395083
sander,1,324979,395083
sandic,1,324979,395083
sandra,6,324979,395083
sandro,1,324979,395083
sanduich,1,324979,395083
saneamento,8,324979,395083
saneant,1,324979,395083
sangalo,9,324979,395083
sangramento,6,324979,395083
sangrar,4,324979,395083
sangu,100,324979,395083
sanguecerebr,2,324979,395083
sanguessuga,2,324979,395083
sangui,1,324979,395083
sanguineo,30,324979,395083
sanha,2,324979,395083
sani,1,324979,395083
sanitaria,1,324979,395083
sanitario,91,324979,395083
santana,42,324979,395083
santand,7,324979,395083
santarem,3,324979,395083
santiago,8,324979,395083
santidad,4,324979,395083
santificar,1,324979,395083
santissimo,1,324979,395083
santista,6,324979,395083
santo,228,324979,395083
santosmascara,1,324979,395083
santuario,2,324979,395083
sao,7,324979,395083
saolourencomg,1,324979,395083
sapar,3,324979,395083
sapata,1,324979,395083
sapato,46,324979,395083
sapecar,2,324979,395083
sapiencia,1,324979,395083
sapo,1,324979,395083
sapopemba,1,324979,395083
sappno,1,324979,395083
sapucai,2,324979,395083
saqu,9,324979,395083
saque3,1,324979,395083
saqueamento,1,324979,395083
saqueaniversario,2,324979,395083
saquear,5,324979,395083
saquerescisao,3,324979,395083
sar,19,324979,395083
saracuruna,3,324979,395083
sarah,3,324979,395083
saramago,1,324979,395083
sarampo,2,324979,395083
sarar,6,324979,395083
saratoga,1,324979,395083
sardinha,1,324979,395083
sargento,21,324979,395083
sargentomor,1,324979,395083
sarjeta,1,324979,395083
sarmento,1,324979,395083
sarney,10,324979,395083
sarnir,2,324979,395083
sarscov,4,324979,395083
sarscov2,35,324979,395083
sarscov2a,1,324979,395083
sarto,5,324979,395083
sartori,1,324979,395083
sashimi,1,324979,395083
sata,1,324979,395083
satana,6,324979,395083
satanico,11,324979,395083
satanismo,1,324979,395083
satanista,1,324979,395083
satelit,23,324979,395083
satira,8,324979,395083
satirico,6,324979,395083
satirizar,2,324979,395083
satisfacao,8,324979,395083
satisfatorio,2,324979,395083
satisfaz,5,324979,395083
satisfeito,5,324979,395083
satoshi,1,324979,395083
saturacao,7,324979,395083
saturar,1,324979,395083
saturno,5,324979,395083
saud,7,324979,395083
saudacao,5,324979,395083
saudad,7,324979,395083
saudar,779,324979,395083
saudaveissegundo,1,324979,395083
saudavel,31,324979,395083
sauded,1,324979,395083
saudeedicao,1,324979,395083
saudeexemplo,1,324979,395083
saudesua,1,324979,395083
saudeversao,1,324979,395083
saudoso,1,324979,395083
sauip,1,324979,395083
sauna,2,324979,395083
saxofonista,2,324979,395083
sazon,2,324979,395083
sazonalidad,1,324979,395083
sbac,1,324979,395083
sbi,9,324979,395083
sbim,3,324979,395083
sbt,21,324979,395083
sc,25,324979,395083
scamigo,1,324979,395083
scania,2,324979,395083
scanner,3,324979,395083
scara,1,324979,395083
schayffyr,1,324979,395083
scherer,1,324979,395083
schiemer,2,324979,395083
schleswigholstein,1,324979,395083
schmidt,1,324979,395083
schnedlitz,4,324979,395083
scholar,1,324979,395083
school,1,324979,395083
schuartz,1,324979,395083
schulz,1,324979,395083
schwambach,2,324979,395083
schwarcz,1,324979,395083
schwartz,1,324979,395083
schwarzenegg,8,324979,395083
schweitzer,3,324979,395083
scienc,5,324979,395083
sciencedirect,1,324979,395083
scientist,1,324979,395083
scintillan,2,324979,395083
scofield,1,324979,395083
scooter,1,324979,395083
scott,1,324979,395083
scottish,2,324979,395083
scotu,1,324979,395083
script,2,324979,395083
sd,3,324979,395083
se,2,324979,395083
sea,1,324979,395083
seal,1,324979,395083
sean,2,324979,395083
seap,1,324979,395083
seara,1,324979,395083
seattl,1,324979,395083
sebastian,1,324979,395083
sebastianopoli,1,324979,395083
sebastiao,1,324979,395083
sebatian,1,324979,395083
sebe,1,324979,395083
sebin,2,324979,395083
sebra,1,324979,395083
sec,1,324979,395083
secador,4,324979,395083
secala,1,324979,395083
secao,17,324979,395083
secar,10,324979,395083
secastom,2,324979,395083
seccaram,1,324979,395083
seccion,1,324979,395083
secint,1,324979,395083
seco,76,324979,395083
secoesuma,1,324979,395083
secom,2,324979,395083
secret,4,324979,395083
secretament,3,324979,395083
secretaria,1,324979,395083
secretariager,1,324979,395083
secretariar,133,324979,395083
secretario,77,324979,395083
secretarioger,2,324979,395083
secreto,40,324979,395083
sectario,1,324979,395083
secular,2,324979,395083
seculo,21,324979,395083
seculoo,1,324979,395083
secundario,11,324979,395083
secundarista,1,324979,395083
secur,3,324979,395083
sedan,1,324979,395083
sedativo,2,324979,395083
sede,1,324979,395083
sedento,1,324979,395083
seder,2,324979,395083
sedex,1,324979,395083
sediar,4,324979,395083
seduzir,3,324979,395083
seeei,1,324979,395083
seeli,2,324979,395083
segal,3,324979,395083
segmentar,2,324979,395083
segmento,4,324979,395083
segredar,7,324979,395083
segredo,2,324979,395083
seguidor,33,324979,395083
seguilo,1,324979,395083
seguimento,1,324979,395083
seguint,161,324979,395083
seguintesrecomendacoesfaz,1,324979,395083
seguir,469,324979,395083
segundafeira,53,324979,395083
segundafeira6,1,324979,395083
segundafeita,1,324979,395083
segundar,91,324979,395083
segundo,1,324979,395083
segundosparaben,1,324979,395083
segurador,6,324979,395083
seguralo,1,324979,395083
seguranca,199,324979,395083
segurancas,1,324979,395083
segurar,110,324979,395083
seguridad,3,324979,395083
seguro,47,324979,395083
segurodesemprego,4,324979,395083
seguronao,1,324979,395083
seianvisa,1,324979,395083
seillier,1,324979,395083
seio,9,324979,395083
seiscento,2,324979,395083
seita,2,324979,395083
seko,1,324979,395083
selar,13,324979,395083
